airport,month,lat,lon,origin_count,dest_count
SBTU,2025_07,-3.511597,-48.718407,149,218
SBTU,2025_08,-3.511597,-48.718407,166,218
SBTU,2025_09,-3.511597,-48.718407,230,325
SBUF,2025_01,-9.286652,-38.343821,30,54
SBUF,2025_02,-9.286652,-38.343821,45,57
SBUF,2025_03,-9.286652,-38.343821,54,72
SBUF,2025_04,-9.286652,-38.343821,61,76
SBUF,2025_05,-9.286652,-38.343821,38,72
SBUF,2025_06,-9.286652,-38.343821,35,61
SBUF,2025_07,-9.286652,-38.343821,45,121
SBUF,2025_08,-9.286652,-38.343821,30,72
SBUF,2025_09,-9.286652,-38.343821,39,89
SBUL,2025_08,-19.654587,-48.073327,0,29
SBUL,2025_09,-19.654587,-48.073327,1,128
SBUR,2025_08,-19.871195,-48.095348,13,20
SBUR,2025_09,-19.871195,-48.095348,40,79
SBVG,2025_01,-22.007384,-45.621185,0,1
SBVG,2025_04,-22.007384,-45.621185,1,8
SBVG,2025_05,-22.007384,-45.621185,13,24
SBVG,2025_06,-22.007384,-45.621185,60,100
SBVG,2025_07,-22.007384,-45.621185,81,109
SBVG,2025_08,-22.007384,-45.621185,23,72
SBVG,2025_09,-22.007384,-45.621185,50,90
SBVH,2025_06,-14.411642,-59.450298,116,156
SBVH,2025_07,-14.411642,-59.450298,422,568
SBVH,2025_08,-14.411642,-59.450298,374,572
SBVH,2025_09,-14.411642,-59.450298,347,544
SBVT,2025_08,-20.971783,-40.558477,0,1
SBVT,2025_09,-20.971783,-40.558477,15,17
SBYS,2025_01,-21.939232,-47.391764,283,279
SBYS,2025_02,-21.939232,-47.391764,586,512
SBYS,2025_03,-21.939232,-47.391764,491,453
SBYS,2025_04,-21.939232,-47.391764,609,585
SBYS,2025_05,-21.939232,-47.391764,279,286
SBYS,2025_06,-21.939232,-47.391764,385,368
SBYS,2025_07,-21.939232,-47.391764,153,165
SBYS,2025_08,-21.939232,-47.391764,198,208
SBYS,2025_09,-21.939232,-47.391764,156,162
SCAN,2025_01,-33.611181,-71.195869,2,8
SCAN,2025_02,-33.611181,-71.195869,3,11
SCAN,2025_03,-33.611181,-71.195869,292,600
SCAN,2025_04,-33.611181,-71.195869,268,618
SCAN,2025_05,-33.611181,-71.195869,101,300
SCAN,2025_06,-33.611181,-71.195869,25,25
SCAN,2025_07,-33.611181,-71.195869,910,361
SCAN,2025_08,-33.611181,-71.195869,471,529
SCAN,2025_09,-33.611181,-71.195869,550,470
SCAP,2025_03,-44.864999,-73.083198,1,0
SCAR,2025_01,-17.380418,-68.717815,7,2
SCAR,2025_02,-17.380418,-68.717815,14,1
SCAR,2025_03,-17.380418,-68.717815,18,6
SCAR,2025_04,-17.380418,-68.717815,18,7
SCAR,2025_05,-17.380418,-68.717815,10,3
SCAR,2025_06,-17.380418,-68.717815,5,1
SCAR,2025_07,-17.380418,-68.717815,11,3
SCAR,2025_08,-17.380418,-68.717815,5,2
SCAR,2025_09,-17.380418,-68.717815,7,3
SCAS,2025_01,-45.447739,-72.202684,76,67
SCAS,2025_02,-45.447739,-72.202684,76,82
SCAS,2025_03,-45.447739,-72.202684,98,52
SCAS,2025_04,-45.447739,-72.202684,60,35
SCAS,2025_05,-45.447739,-72.202684,49,36
SCAS,2025_06,-45.447739,-72.202684,43,43
SCAS,2025_07,-45.447739,-72.202684,40,26
SCAS,2025_08,-45.447739,-72.202684,54,21
SCAS,2025_09,-45.447739,-72.202684,43,19
SCCH,2025_03,-34.496651,-72.382622,1,6
SCCH,2025_04,-34.496651,-72.382622,3,24
SCCH,2025_05,-34.496651,-72.382622,4,16
SCCH,2025_08,-34.496651,-72.382622,0,4
SCCH,2025_09,-34.496651,-72.382622,0,1
SCEL,2025_01,-33.483856,-70.801337,2472,321
SCEL,2025_02,-33.483856,-70.801337,1386,184
SCEL,2025_03,-33.483856,-70.801337,8228,3281
SCEL,2025_04,-33.483856,-70.801337,6932,2718
SCEL,2025_05,-33.483856,-70.801337,6092,1381
SCEL,2025_06,-33.483856,-70.801337,2154,260
SCEL,2025_07,-33.483856,-70.801337,5315,729
SCEL,2025_08,-33.483856,-70.801337,6378,917
SCEL,2025_09,-33.483856,-70.801337,6307,814
SCGC,2025_04,-89.997299,-179.997253,1,0
SCGC,2025_09,-89.997299,-179.997253,1,1
SCLN,2025_03,-34.947739,-71.571275,1,0
SCLN,2025_04,-34.947739,-71.571275,0,1
SCLN,2025_05,-34.947739,-71.571275,0,3
SCRD,2025_03,-32.806293,-71.507768,7,11
SCRD,2025_04,-32.806293,-71.507768,1,8
SCRD,2025_05,-32.806293,-71.507768,1,0
SCRG,2025_01,-33.793806000000004,-70.948734,0,1
SCRG,2025_03,-33.793806000000004,-70.948734,3,9
SCRG,2025_04,-33.793806000000004,-70.948734,2,7
SCRG,2025_05,-33.793806000000004,-70.948734,0,6
SCRG,2025_07,-33.793806000000004,-70.948734,1,2
SCRG,2025_08,-33.793806000000004,-70.948734,4,1
SCRG,2025_09,-33.793806000000004,-70.948734,0,12
SCVM,2025_03,-33.055618,-71.058252,4,19
SCVM,2025_04,-33.055618,-71.058252,2,23
SCVM,2025_05,-33.055618,-71.058252,4,10
SDAM,2025_01,-22.683197,-47.307229,34,34
SDAM,2025_02,-22.683197,-47.307229,40,70
SDAM,2025_03,-22.683197,-47.307229,44,75
SDAM,2025_04,-22.683197,-47.307229,43,53
SDAM,2025_05,-22.683197,-47.307229,40,38
SDAM,2025_06,-22.683197,-47.307229,78,90
SDAM,2025_07,-22.683197,-47.307229,57,103
SDAM,2025_08,-22.683197,-47.307229,42,65
SDAM,2025_09,-22.683197,-47.307229,70,93
SDBK,2025_01,-23.246841,-47.94094,35,151
SDBK,2025_02,-23.246841,-47.94094,99,151
SDBK,2025_03,-23.246841,-47.94094,73,128
SDBK,2025_04,-23.246841,-47.94094,42,181
SDBK,2025_05,-23.246841,-47.94094,17,143
SDBK,2025_06,-23.246841,-47.94094,24,148
SDBK,2025_07,-23.246841,-47.94094,17,108
SDBK,2025_08,-23.246841,-47.94094,26,130
SDBK,2025_09,-23.246841,-47.94094,31,132
SDCO,2025_01,-23.427274,-47.152863,490,169
SDCO,2025_02,-23.427274,-47.152863,669,161
SDCO,2025_03,-23.427274,-47.152863,662,349
SDCO,2025_04,-23.427274,-47.152863,839,478
SDCO,2025_05,-23.427274,-47.152863,945,682
SDCO,2025_06,-23.427274,-47.152863,1040,783
SDCO,2025_07,-23.427274,-47.152863,772,613
SDCO,2025_08,-23.427274,-47.152863,988,806
SDCO,2025_09,-23.427274,-47.152863,1000,821
SDDR,2025_02,-21.693343,-52.799327,1,0
SDDR,2025_04,-21.693343,-52.799327,0,1
SDDR,2025_05,-21.693343,-52.799327,2,0
SDDR,2025_07,-21.693343,-52.799327,0,3
SDDR,2025_08,-21.693343,-52.799327,0,2
SDJL,2025_05,-19.010258,-50.454562,3,8
SDKK,2025_01,-21.536927,-47.058614,6,13
SDKK,2025_02,-21.536927,-47.058614,2,4
SDKK,2025_03,-21.536927,-47.058614,5,3
SDKK,2025_04,-21.536927,-47.058614,2,7
SDKK,2025_05,-21.536927,-47.058614,1,3
SDKK,2025_06,-21.536927,-47.058614,6,10
SDKK,2025_07,-21.536927,-47.058614,8,3
SDKK,2025_08,-21.536927,-47.058614,3,4
SDKK,2025_09,-21.536927,-47.058614,13,17
SDLP,2025_01,-22.244009,-48.562876,2,6
SDLP,2025_02,-22.244009,-48.562876,1,4
SDLP,2025_03,-22.244009,-48.562876,2,2
SDLP,2025_04,-22.244009,-48.562876,2,4
SDLP,2025_05,-22.244009,-48.562876,1,0
SDLP,2025_09,-22.244009,-48.562876,0,1
SDNY,2025_01,-22.406849,-43.425547,0,3
SDNY,2025_02,-22.406849,-43.425547,3,3
SDNY,2025_03,-22.406849,-43.425547,0,4
SDNY,2025_04,-22.406849,-43.425547,1,2
SDNY,2025_05,-22.406849,-43.425547,10,10
SDNY,2025_06,-22.406849,-43.425547,3,17
SDNY,2025_07,-22.406849,-43.425547,2,17
SDNY,2025_08,-22.406849,-43.425547,14,22
SDNY,2025_09,-22.406849,-43.425547,20,34
SDPW,2025_01,-22.682671,-47.354431,91,62
SDPW,2025_02,-22.682671,-47.354431,116,74
SDPW,2025_03,-22.682671,-47.354431,113,59
SDPW,2025_04,-22.682671,-47.354431,123,66
SDPW,2025_05,-22.682671,-47.354431,55,56
SDPW,2025_06,-22.682671,-47.354431,53,51
SDPW,2025_07,-22.682671,-47.354431,8,15
SDPW,2025_08,-22.682671,-47.354431,34,52
SDPW,2025_09,-22.682671,-47.354431,39,39
SDRK,2025_01,-22.346471,-47.341614,90,48
SDRK,2025_02,-22.346471,-47.341614,88,51
SDRK,2025_03,-22.346471,-47.341614,106,92
SDRK,2025_04,-22.346471,-47.341614,92,66
SDRK,2025_05,-22.346471,-47.341614,54,30
SDRK,2025_06,-22.346471,-47.341614,83,41
SDRK,2025_07,-22.346471,-47.341614,7,9
SDRK,2025_08,-22.346471,-47.341614,36,38
SDRK,2025_09,-22.346471,-47.341614,22,27
SDRR,2025_01,-23.953583,-48.533681,3,0
SDRR,2025_02,-23.953583,-48.533681,0,1
SDRR,2025_03,-23.953583,-48.533681,2,2
SDRR,2025_04,-23.953583,-48.533681,1,1
SDRR,2025_05,-23.953583,-48.533681,5,6
SDRR,2025_06,-23.953583,-48.533681,1,4
SDRR,2025_07,-23.953583,-48.533681,2,7
SDRR,2025_08,-23.953583,-48.533681,2,2
SDRR,2025_09,-23.953583,-48.533681,4,1
SDRS,2025_01,-23.083253,-44.598185,4,0
SDRS,2025_02,-23.083253,-44.598185,5,1
SDRS,2025_03,-23.083253,-44.598185,3,2
SDRS,2025_04,-23.083253,-44.598185,2,0
SDRS,2025_05,-23.083253,-44.598185,3,3
SDRS,2025_06,-23.083253,-44.598185,5,6
SDRS,2025_07,-23.083253,-44.598185,11,14
SDRS,2025_08,-23.083253,-44.598185,9,12
SDRS,2025_09,-23.083253,-44.598185,10,5
SDSC,2025_01,-22.279854,-48.069153,4,22
SDSC,2025_02,-22.279854,-48.069153,4,28
SDSC,2025_03,-22.279854,-48.069153,16,31
SDSC,2025_04,-22.279854,-48.069153,7,24
SDSC,2025_05,-22.279854,-48.069153,6,18
SDSC,2025_06,-22.279854,-48.069153,6,20
SDSC,2025_07,-22.279854,-48.069153,0,1
SDSC,2025_08,-22.279854,-48.069153,3,7
SDSC,2025_09,-22.279854,-48.069153,14,28
SDUB,2025_01,-23.419281,-45.041598,41,149
SDUB,2025_02,-23.419281,-45.041598,37,124
SDUB,2025_03,-23.419281,-45.041598,63,185
SDUB,2025_04,-23.419281,-45.041598,33,123
SDUB,2025_05,-23.419281,-45.041598,46,116
SDUB,2025_06,-23.419281,-45.041598,51,123
SDUB,2025_07,-23.419281,-45.041598,73,149
SDUB,2025_08,-23.419281,-45.041598,79,194
SDUB,2025_09,-23.419281,-45.041598,68,128
SDUN,2025_08,-21.703305,-42.138723,0,1
SDUN,2025_09,-21.703305,-42.138723,5,14
SDYM,2025_01,-22.416392,-47.273,29,24
SDYM,2025_02,-22.416392,-47.273,56,33
SDYM,2025_03,-22.416392,-47.273,28,27
SDYM,2025_04,-22.416392,-47.273,36,27
SDYM,2025_05,-22.416392,-47.273,36,36
SDYM,2025_06,-22.416392,-47.273,42,39
SDYM,2025_07,-22.416392,-47.273,7,4
SDYM,2025_08,-22.416392,-47.273,9,10
SDYM,2025_09,-22.416392,-47.273,16,14
SEMA,2025_01,-6.36731,-79.653346,33,53
SEMA,2025_02,-6.36731,-79.653346,107,171
SEMA,2025_03,-6.36731,-79.653346,112,267
SEMA,2025_04,-6.36731,-79.653346,96,278
SEMA,2025_05,-6.36731,-79.653346,85,211
SEMA,2025_06,-6.36731,-79.653346,74,145
SEMA,2025_07,-6.36731,-79.653346,91,197
SEMA,2025_08,-6.36731,-79.653346,119,345
SEMA,2025_09,-6.36731,-79.653346,52,150
SGAS,2025_01,-24.686371,-57.309774,34,130
SGAS,2025_02,-24.686371,-57.309774,37,164
SGAS,2025_03,-24.686371,-57.309774,49,187
SGAS,2025_04,-24.686371,-57.309774,43,172
SGAS,2025_05,-24.686371,-57.309774,38,163
SGAS,2025_06,-24.686371,-57.309774,80,197
SGAS,2025_07,-24.686371,-57.309774,69,178
SGAS,2025_08,-24.686371,-57.309774,46,185
SGAS,2025_09,-24.686371,-57.309774,138,212
SGAY,2025_03,-26.305878,-56.602302,0,1
SGAY,2025_04,-26.305878,-56.602302,1,1
SGAY,2025_06,-26.305878,-56.602302,0,2
SGAY,2025_08,-26.305878,-56.602302,0,2
SGAY,2025_09,-26.305878,-56.602302,0,1
SGBN,2025_01,-21.346481,-59.384999,1,4
SGBN,2025_02,-21.346481,-59.384999,5,8
SGBN,2025_03,-21.346481,-59.384999,8,13
SGBN,2025_04,-21.346481,-59.384999,1,1
SGBN,2025_05,-21.346481,-59.384999,0,1
SGBN,2025_06,-21.346481,-59.384999,0,8
SGBN,2025_07,-21.346481,-59.384999,0,2
SGBN,2025_08,-21.346481,-59.384999,1,5
SGBN,2025_09,-21.346481,-59.384999,1,4
SGCO,2025_01,-23.751464,-56.31996,29,44
SGCO,2025_02,-23.751464,-56.31996,40,43
SGCO,2025_03,-23.751464,-56.31996,44,52
SGCO,2025_04,-23.751464,-56.31996,39,51
SGCO,2025_05,-23.751464,-56.31996,49,60
SGCO,2025_06,-23.751464,-56.31996,45,67
SGCO,2025_07,-23.751464,-56.31996,63,99
SGCO,2025_08,-23.751464,-56.31996,58,77
SGCO,2025_09,-23.751464,-56.31996,68,84
SGEN,2025_05,-25.982666,-56.115677,0,1
SGEN,2025_06,-25.982666,-56.115677,0,3
SGEN,2025_08,-25.982666,-56.115677,0,2
SGEN,2025_09,-25.982666,-56.115677,2,3
SGES,2025_01,-24.46637,-55.967662,8,42
SGES,2025_02,-24.46637,-55.967662,12,38
SGES,2025_03,-24.46637,-55.967662,10,52
SGES,2025_04,-24.46637,-55.967662,4,41
SGES,2025_05,-24.46637,-55.967662,8,49
SGES,2025_06,-24.46637,-55.967662,13,46
SGES,2025_07,-24.46637,-55.967662,9,42
SGES,2025_08,-24.46637,-55.967662,15,53
SGES,2025_09,-24.46637,-55.967662,17,55
SGFI,2025_01,-21.751877,-59.791942,50,136
SGFI,2025_02,-21.751877,-59.791942,59,134
SGFI,2025_03,-21.751877,-59.791942,44,165
SGFI,2025_04,-21.751877,-59.791942,44,147
SGFI,2025_05,-21.751877,-59.791942,44,151
SGFI,2025_06,-21.751877,-59.791942,52,159
SGFI,2025_07,-21.751877,-59.791942,31,178
SGFI,2025_08,-21.751877,-59.791942,46,163
SGFI,2025_09,-21.751877,-59.791942,36,124
SGME,2025_06,-22.58606,-61.132424,0,3
SGOL,2025_01,-21.931,-57.943093,6,8
SGOL,2025_02,-21.931,-57.943093,6,12
SGOL,2025_03,-21.931,-57.943093,8,10
SGOL,2025_04,-21.931,-57.943093,4,7
SGOL,2025_05,-21.931,-57.943093,9,8
SGOL,2025_06,-21.931,-57.943093,4,6
SGOL,2025_07,-21.931,-57.943093,14,14
SGOL,2025_08,-21.931,-57.943093,6,11
SGOL,2025_09,-21.931,-57.943093,9,10
SGPJ,2025_01,-22.92032,-55.502828,21,20
SGPJ,2025_02,-22.92032,-55.502828,48,43
SGPJ,2025_03,-22.92032,-55.502828,43,40
SGPJ,2025_04,-22.92032,-55.502828,51,40
SGPJ,2025_05,-22.92032,-55.502828,30,30
SGPJ,2025_06,-22.92032,-55.502828,23,16
SGPJ,2025_07,-22.92032,-55.502828,40,26
SGPJ,2025_08,-22.92032,-55.502828,51,34
SGPJ,2025_09,-22.92032,-55.502828,41,33
SILC,2025_06,-13.037888,-55.950445,107,84
SILC,2025_07,-13.037888,-55.950445,372,282
SILC,2025_08,-13.037888,-55.950445,326,257
SILC,2025_09,-13.037888,-55.950445,330,237
SIMK,2025_01,-20.718725,-46.87232,0,2
SIMK,2025_05,-20.718725,-46.87232,1,0
SIMK,2025_06,-20.718725,-46.87232,3,2
SIMK,2025_07,-20.718725,-46.87232,4,2
SIMK,2025_08,-20.718725,-46.87232,15,27
SIMK,2025_09,-20.718725,-46.87232,74,62
SIXD,2025_01,-31.945358,-56.202264,0,2
SIXD,2025_02,-31.945358,-56.202264,1,2
SIXD,2025_06,-31.945358,-56.202264,0,1
SIZX,2025_06,-12.202515,-58.125821,27,74
SIZX,2025_07,-12.202515,-58.125821,100,215
SIZX,2025_08,-12.202515,-58.125821,85,251
SIZX,2025_09,-12.202515,-58.125821,86,296
SJHG,2025_06,-10.393112,-53.399188,6,3
SJHG,2025_07,-10.393112,-53.399188,11,15
SJHG,2025_08,-10.393112,-53.399188,14,9
SJHG,2025_09,-10.393112,-53.399188,7,9
SJRG,2025_01,-33.593352,-53.882732,1,0
SKAD,2025_01,6.903854,-76.095079,134,13
SKAD,2025_02,6.903854,-76.095079,80,21
SKAD,2025_03,6.903854,-76.095079,110,30
SKAD,2025_04,6.903854,-76.095079,152,34
SKAD,2025_05,6.903854,-76.095079,116,25
SKAD,2025_06,6.903854,-76.095079,103,29
SKAD,2025_07,6.903854,-76.095079,106,24
SKAD,2025_08,6.903854,-76.095079,61,18
SKAG,2025_01,7.395475,-75.394529,276,131
SKAG,2025_02,7.395475,-75.394529,307,233
SKAG,2025_03,7.395475,-75.394529,241,129
SKAG,2025_04,7.395475,-75.394529,332,171
SKAG,2025_05,7.395475,-75.394529,305,180
SKAG,2025_06,7.395475,-75.394529,337,199
SKAG,2025_07,7.395475,-75.394529,241,139
SKAG,2025_08,7.395475,-75.394529,157,75
SKAM,2025_01,6.27887,-75.331855,4194,3143
SKAM,2025_02,6.27887,-75.331855,3086,2267
SKAM,2025_03,6.27887,-75.331855,3979,2824
SKAM,2025_04,6.27887,-75.331855,4078,3014
SKAM,2025_05,6.27887,-75.331855,3885,2921
SKAM,2025_06,6.27887,-75.331855,4009,2970
SKAM,2025_07,6.27887,-75.331855,3864,2963
SKAM,2025_08,6.27887,-75.331855,2074,1570
SKAM,2025_09,6.27887,-75.331855,0,1
SKAN,2025_01,6.029114,-75.395073,580,870
SKAN,2025_02,6.029114,-75.395073,321,554
SKAN,2025_03,6.029114,-75.395073,449,677
SKAN,2025_04,6.029114,-75.395073,459,839
SKAN,2025_05,6.029114,-75.395073,441,805
SKAN,2025_06,6.029114,-75.395073,480,921
SKAN,2025_07,6.029114,-75.395073,458,896
SKAN,2025_08,6.029114,-75.395073,263,476
SKAN,2025_09,6.029114,-75.395073,11,1
SKAR,2025_09,4.791203,-75.80609,6,2
SKBG,2025_02,7.725809,-72.627869,4,6
SKBQ,2025_01,13.20369,-76.295882,931,757
SKBQ,2025_02,13.20369,-76.295882,617,576
SKBQ,2025_03,13.20369,-76.295882,745,577
SKBQ,2025_04,13.20369,-76.295882,341,231
SKBQ,2025_05,13.20369,-76.295882,178,32
SKBQ,2025_06,13.20369,-76.295882,104,29
SKBQ,2025_07,13.20369,-76.295882,113,40
SKBQ,2025_08,13.20369,-76.295882,98,263
SKBQ,2025_09,13.20369,-76.295882,387,635
SKCC,2025_02,7.930984,-72.510464,250,31
SKCG,2025_01,13.171738,-76.7664,25,138
SKCG,2025_02,13.171738,-76.7664,7,58
SKCG,2025_03,13.171738,-76.7664,8,66
SKCG,2025_04,13.171738,-76.7664,3,16
SKCG,2025_05,13.171738,-76.7664,0,2
SKCG,2025_06,13.171738,-76.7664,0,1
SKCG,2025_07,13.171738,-76.7664,1,3
SKCG,2025_08,13.171738,-76.7664,0,88
SKCG,2025_09,13.171738,-76.7664,4,269
SKMD,2025_01,6.209405,-75.591727,2692,461
SKMD,2025_02,6.209405,-75.591727,2333,434
SKMD,2025_03,6.209405,-75.591727,2624,466
SKMD,2025_04,6.209405,-75.591727,2725,500
SKMD,2025_05,6.209405,-75.591727,2923,601
SKMD,2025_06,6.209405,-75.591727,2887,611
SKMD,2025_07,6.209405,-75.591727,2821,540
SKMD,2025_08,6.209405,-75.591727,1579,328
SKMZ,2025_09,5.037323,-75.495905,1,0
SKPV,2025_01,15.924408,-80.755053,22,55
SKPV,2025_02,15.924408,-80.755053,20,67
SKPV,2025_03,15.924408,-80.755053,199,366
SKPV,2025_04,15.924408,-80.755053,250,599
SKPV,2025_05,15.924408,-80.755053,272,430
SKPV,2025_06,15.924408,-80.755053,235,424
SKPV,2025_07,15.924408,-80.755053,316,468
SKPV,2025_08,15.924408,-80.755053,300,429
SKPV,2025_09,15.924408,-80.755053,749,913
SKRH,2025_01,14.37648,-73.933111,49,28
SKRH,2025_02,14.37648,-73.933111,59,18
SKRH,2025_03,14.37648,-73.933111,51,22
SKRH,2025_04,14.37648,-73.933111,9,6
SKRH,2025_05,14.37648,-73.933111,1,2
SKRH,2025_06,14.37648,-73.933111,2,4
SKRH,2025_07,14.37648,-73.933111,2,2
SKRH,2025_08,14.37648,-73.933111,1,4
SKRH,2025_09,14.37648,-73.933111,8,5
SKSM,2025_01,13.568348,-75.363609,574,163
SKSM,2025_02,13.568348,-75.363609,490,148
SKSM,2025_03,13.568348,-75.363609,445,153
SKSM,2025_04,13.568348,-75.363609,165,56
SKSM,2025_05,13.568348,-75.363609,105,42
SKSM,2025_06,13.568348,-75.363609,71,29
SKSM,2025_07,13.568348,-75.363609,54,11
SKSM,2025_08,13.568348,-75.363609,63,56
SKSM,2025_09,13.568348,-75.363609,202,165
SLAP,2025_01,-15.999252,-68.464869,136,197
SLAP,2025_02,-15.999252,-68.464869,136,203
SLAP,2025_03,-15.999252,-68.464869,131,178
SLAP,2025_04,-15.999252,-68.464869,149,234
SLAP,2025_05,-15.999252,-68.464869,175,230
SLAP,2025_06,-15.999252,-68.464869,161,204
SLAP,2025_07,-15.999252,-68.464869,169,232
SLAP,2025_08,-15.999252,-68.464869,170,220
SLAP,2025_09,-15.999252,-68.464869,192,236
SLCB,2025_01,-16.788505999999998,-67.687307,2,12
SLCB,2025_02,-16.788505999999998,-67.687307,3,11
SLCB,2025_03,-16.788505999999998,-67.687307,2,6
SLCB,2025_04,-16.788505999999998,-67.687307,4,4
SLCB,2025_05,-16.788505999999998,-67.687307,0,9
SLCB,2025_06,-16.788505999999998,-67.687307,1,12
SLCB,2025_07,-16.788505999999998,-67.687307,1,7
SLCB,2025_08,-16.788505999999998,-67.687307,0,8
SLCB,2025_09,-16.788505999999998,-67.687307,1,10
SLCP,2025_08,-15.227783,-60.164217,0,4
SLLP,2025_01,-16.602768,-68.323493,580,19
SLLP,2025_02,-16.602768,-68.323493,474,17
SLLP,2025_03,-16.602768,-68.323493,507,22
SLLP,2025_04,-16.602768,-68.323493,478,24
SLLP,2025_05,-16.602768,-68.323493,529,23
SLLP,2025_06,-16.602768,-68.323493,517,16
SLLP,2025_07,-16.602768,-68.323493,535,20
SLLP,2025_08,-16.602768,-68.323493,517,29
SLLP,2025_09,-16.602768,-68.323493,532,19
SLSI,2025_06,-15.480927,-59.391512,2,3
SLSI,2025_07,-15.480927,-59.391512,9,6
SLSI,2025_08,-15.480927,-59.391512,18,12
SLSI,2025_09,-15.480927,-59.391512,6,8
SLTI,2025_06,-14.583373,-58.790444,5,13
SLTI,2025_07,-14.583373,-58.790444,19,32
SLTI,2025_08,-14.583373,-58.790444,16,36
SLTI,2025_09,-14.583373,-58.790444,24,28
SNAI,2025_06,-11.165085,-45.508875,0,2
SNAI,2025_07,-11.165085,-45.508875,17,25
SNAI,2025_08,-11.165085,-45.508875,9,19
SNAI,2025_09,-11.165085,-45.508875,27,60
SNAL,2025_01,-10.208813,-36.414327,10,28
SNAL,2025_02,-10.208813,-36.414327,25,32
SNAL,2025_03,-10.208813,-36.414327,49,54
SNAL,2025_04,-10.208813,-36.414327,42,59
SNAL,2025_05,-10.208813,-36.414327,58,73
SNAL,2025_06,-10.208813,-36.414327,36,58
SNAL,2025_07,-10.208813,-36.414327,53,58
SNAL,2025_08,-10.208813,-36.414327,40,48
SNAL,2025_09,-10.208813,-36.414327,49,50
SNBC,2025_07,-6.434738,-45.303893,37,74
SNBC,2025_08,-6.434738,-45.303893,30,59
SNBC,2025_09,-6.434738,-45.303893,30,42
SNBR,2025_05,-13.00589,-45.028981,190,174
SNBR,2025_06,-13.00589,-45.028981,251,216
SNBR,2025_07,-13.00589,-45.028981,117,67
SNBR,2025_08,-13.00589,-45.028981,107,100
SNBR,2025_09,-13.00589,-45.028981,38,30
SNBS,2025_07,-6.660004,-45.732499,1,3
SNBS,2025_08,-6.660004,-45.732499,4,8
SNBS,2025_09,-6.660004,-45.732499,6,12
SNBU,2025_05,-13.905386,-42.263922,1,1
SNBU,2025_06,-13.905386,-42.263922,1,0
SNBU,2025_08,-13.905386,-42.263922,1,1
SNCP,2025_07,-2.492779,-46.352881,26,23
SNCP,2025_08,-2.492779,-46.352881,19,33
SNCP,2025_09,-2.492779,-46.352881,49,58
SNCX,2025_09,-19.352975999999998,-40.070135,53,36
SNDC,2025_09,-7.27478,-49.467944,1,0
SNDN,2025_08,-21.857719,-42.265066,2,0
SNDN,2025_09,-21.857719,-42.265066,0,3
SNDT,2025_01,-18.230621,-45.180097,3,1
SNDV,2025_01,-19.801227,-44.572582,49,107
SNDV,2025_06,-19.801227,-44.572582,2,1
SNDV,2025_07,-19.801227,-44.572582,0,2
SNDV,2025_09,-19.801227,-44.572582,1,0
SNGA,2025_08,-21.047151,-40.620321,0,1
SNGA,2025_09,-21.047151,-40.620321,1,5
SNGI,2025_05,-14.0858,-42.950671,10,9
SNGI,2025_06,-14.0858,-42.950671,11,13
SNGI,2025_07,-14.0858,-42.950671,12,12
SNGI,2025_08,-14.0858,-42.950671,8,10
SNGI,2025_09,-14.0858,-42.950671,9,3
SNGN,2025_01,-8.85141,-36.448913,22,44
SNGN,2025_02,-8.85141,-36.448913,21,36
SNGN,2025_03,-8.85141,-36.448913,23,37
SNGN,2025_04,-8.85141,-36.448913,22,34
SNGN,2025_05,-8.85141,-36.448913,22,36
SNGN,2025_06,-8.85141,-36.448913,24,46
SNGN,2025_07,-8.85141,-36.448913,31,46
SNGN,2025_08,-8.85141,-36.448913,15,28
SNGN,2025_09,-8.85141,-36.448913,24,38
SNIG,2025_01,-5.603851,-39.260481,28,52
SNIG,2025_02,-5.603851,-39.260481,19,37
SNIG,2025_03,-5.603851,-39.260481,8,43
SNIG,2025_04,-5.603851,-39.260481,12,28
SNIG,2025_05,-5.603851,-39.260481,15,40
SNIG,2025_06,-5.603851,-39.260481,15,35
SNIG,2025_07,-5.603851,-39.260481,9,35
SNIG,2025_08,-5.603851,-39.260481,7,24
SNIG,2025_09,-5.603851,-39.260481,8,40
SNJN,2025_05,-15.936126999999999,-44.619189,196,62
SNJN,2025_06,-15.936126999999999,-44.619189,246,65
SNJN,2025_07,-15.936126999999999,-44.619189,225,74
SNJN,2025_08,-15.936126999999999,-44.619189,238,104
SNJN,2025_09,-15.936126999999999,-44.619189,73,29
SNJR,2025_06,-21.054291,-44.618075,0,1
SNKI,2025_08,-21.185551,-41.048431,0,1
SNKI,2025_09,-21.185551,-41.048431,0,8
SNKN,2025_01,-5.582657,-36.356599,16,17
SNKN,2025_02,-5.582657,-36.356599,14,27
SNKN,2025_03,-5.582657,-36.356599,8,27
SNKN,2025_04,-5.582657,-36.356599,10,20
SNKN,2025_05,-5.582657,-36.356599,11,46
SNKN,2025_06,-5.582657,-36.356599,36,39
SNKN,2025_07,-5.582657,-36.356599,33,35
SNKN,2025_08,-5.582657,-36.356599,13,18
SNKN,2025_09,-5.582657,-36.356599,14,25
SNLO,2025_02,-22.007047,-45.242055,1,0
SNLO,2025_05,-22.007047,-45.242055,0,1
SNLO,2025_06,-22.007047,-45.242055,0,2
SNLO,2025_07,-22.007047,-45.242055,1,1
SNLO,2025_08,-22.007047,-45.242055,0,1
